geoid	year	geometry
42101000140	1990	POLYGON ((-75.16670000000001 39.9709, -75.16759999999999 39.971, -75.1675 39.9712, -75.1675 39.9715, -75.1674 39.9718, -75.1673 39.9722, -75.1671 39.9732, -75.167 39.9735, -75.167 39.9739, -75.1669 39.9743, -75.1669 39.9746, -75.16679999999999 39.9749, -75.16670000000001 39.9752, -75.1666 39.9756, -75.1666 39.9758, -75.1665 39.9762, -75.1664 39.9766, -75.1656 39.9765, -75.1648 39.9764, -75.164 39.9763, -75.16330000000001 39.9762, -75.16249999999999 39.9761, -75.1617 39.976, -75.1609 39.9759, -75.1601 39.9758, -75.15940000000001 39.9757, -75.1585 39.9756, -75.1588 39.9742, -75.1591 39.9729, -75.1593 39.9721, -75.15949999999999 39.9712, -75.1597 39.97, -75.1604 39.9701, -75.1614 39.9702, -75.16289999999999 39.9704, -75.1645 39.9706, -75.1652 39.9707, -75.16589999999999 39.9708, -75.16670000000001 39.9709))
42101000141	1990	POLYGON ((-75.1519 39.968, -75.1529 39.9683, -75.1544 39.9686, -75.15600000000001 39.969, -75.1575 39.9694, -75.1589 39.9697, -75.1597 39.97, -75.15949999999999 39.9712, -75.1593 39.9721, -75.1591 39.9729, -75.1588 39.9742, -75.1566 39.9739, -75.1568 39.9726, -75.1563 39.9725, -75.1553 39.9724, -75.1545 39.9724, -75.1542 39.9723, -75.1537 39.9722, -75.15219999999999 39.972, -75.1519 39.9734, -75.15130000000001 39.9733, -75.151217 39.973283, -75.1508 39.9732, -75.1502 39.9732, -75.1493 39.9731, -75.14879999999999 39.973, -75.1482 39.9729, -75.1476 39.9728, -75.1468 39.9727, -75.146 39.9726, -75.1463 39.9713, -75.1464 39.9701, -75.14660000000001 39.9691, -75.14709999999999 39.9669, -75.1478 39.967, -75.1486 39.9672, -75.1495 39.9674, -75.15049999999999 39.9677, -75.15089999999999 39.9678, -75.1514 39.9679, -75.1519 39.968))
42101000142	1990	MULTIPOLYGON (((-75.1088 40.0458, -75.10899999999999 40.0454, -75.1095 40.0455, -75.10970500000001 40.045636, -75.109559 40.045772, -75.109677 40.045915, -75.10906300000001 40.046423, -75.1092 40.0462, -75.1088 40.0458)), ((-75.1433 39.9651, -75.1439 39.9654, -75.1444 39.9656, -75.1448 39.9658, -75.1456 39.9662, -75.1459 39.9663, -75.1464 39.9666, -75.14709999999999 39.9669, -75.14660000000001 39.9691, -75.1464 39.9701, -75.14570000000001 39.9701, -75.145 39.9699, -75.14400000000001 39.9698, -75.1435 39.9698, -75.143 39.9697, -75.14230000000001 39.9696, -75.1414 39.9695, -75.1407 39.9694, -75.1395 39.9693, -75.13890000000001 39.9692, -75.13849999999999 39.9691, -75.1384 39.9691, -75.13809999999999 39.969, -75.1377 39.969, -75.13720000000001 39.9689, -75.1367 39.9688, -75.1361 39.9687, -75.1357 39.9686, -75.1353 39.9685, -75.13509999999999 39.9685, -75.1344 39.9687, -75.1344 39.9673, -75.1344 39.9669, -75.1344 39.9665, -75.1343 39.9659, -75.1343 39.9652, -75.1344 39.9644, -75.1344 39.9642, -75.1336 39.9648, -75.1318 39.9656, -75.1317 39.9657, -75.1313 39.9657, -75.131 39.9658, -75.12860000000001 39.9668, -75.12820000000001 39.966, -75.1277 39.9651, -75.1258 39.9618, -75.12730000000001 39.961, -75.1288 39.96, -75.1305 39.9586, -75.13339999999999 39.9606, -75.1337 39.9608, -75.1352 39.9618, -75.1353 39.9619, -75.1362 39.9624, -75.137 39.9625, -75.13809999999999 39.9626, -75.13890000000001 39.963, -75.13930000000001 39.9632, -75.1397 39.9634, -75.13979999999999 39.9635, -75.14060000000001 39.9639, -75.1416 39.9643, -75.14239999999999 39.9647, -75.1433 39.9651)))
42101000143	1990	POLYGON ((-75.1277 39.9651, -75.12820000000001 39.966, -75.12860000000001 39.9668, -75.131 39.9658, -75.1313 39.9657, -75.1317 39.9657, -75.1318 39.9656, -75.1336 39.9648, -75.1344 39.9642, -75.1344 39.9644, -75.1343 39.9652, -75.1343 39.9659, -75.1344 39.9665, -75.1344 39.9669, -75.1344 39.9673, -75.1344 39.9687, -75.1337 39.9689, -75.1332 39.9691, -75.133 39.9691, -75.13249999999999 39.9693, -75.1317 39.9696, -75.131 39.9698, -75.13030000000001 39.97, -75.1293 39.9703, -75.1283 39.9706, -75.1276 39.9709, -75.127 39.9711, -75.12649999999999 39.9713, -75.1258 39.9715, -75.1253 39.9717, -75.1247 39.9719, -75.1238 39.9723, -75.12350000000001 39.9724, -75.1234 39.9725, -75.1219 39.973, -75.1216 39.973, -75.1211 39.9728, -75.12090000000001 39.9726, -75.1204 39.9722, -75.1212 39.9715, -75.1221 39.9707, -75.1223 39.9705, -75.12220000000001 39.9704, -75.1216 39.9691, -75.12130000000001 39.9685, -75.11960000000001 39.9653, -75.1237 39.9629, -75.12430000000001 39.9625, -75.1258 39.9618, -75.1277 39.9651))
42101000144	1990	POLYGON ((-75.1344 39.97, -75.1344 39.9687, -75.13509999999999 39.9685, -75.1353 39.9685, -75.1357 39.9686, -75.1361 39.9687, -75.1367 39.9688, -75.13720000000001 39.9689, -75.1377 39.969, -75.13809999999999 39.969, -75.1384 39.9691, -75.13849999999999 39.9691, -75.13890000000001 39.9692, -75.1395 39.9693, -75.1407 39.9694, -75.1414 39.9695, -75.14230000000001 39.9696, -75.143 39.9697, -75.1435 39.9698, -75.14400000000001 39.9698, -75.145 39.9699, -75.14570000000001 39.9701, -75.1464 39.9701, -75.1463 39.9713, -75.146 39.9726, -75.14570000000001 39.974, -75.1455 39.9755, -75.1446 39.9754, -75.1439 39.9753, -75.1433 39.9752, -75.1429 39.9751, -75.1421 39.9751, -75.14190000000001 39.975, -75.141564 39.974952, -75.1412 39.9749, -75.1409 39.9749, -75.1403 39.9748, -75.1397 39.9748, -75.139 39.9747, -75.1383 39.9746, -75.1378 39.9746, -75.1373 39.9745, -75.1366 39.9744, -75.13549999999999 39.9742, -75.13500000000001 39.9742, -75.1345 39.9741, -75.1339 39.9741, -75.1332 39.974, -75.1337 39.9731, -75.1339 39.9726, -75.13420000000001 39.9721, -75.1344 39.9715, -75.1344 39.9707, -75.1344 39.9702, -75.1344 39.97))
42101000145	1990	POLYGON ((-75.14570000000001 39.974, -75.146 39.9726, -75.1468 39.9727, -75.1476 39.9728, -75.1482 39.9729, -75.14879999999999 39.973, -75.1493 39.9731, -75.1502 39.9732, -75.1508 39.9732, -75.151217 39.973283, -75.15130000000001 39.9733, -75.1519 39.9734, -75.1516 39.9747, -75.15130000000001 39.9762, -75.1511 39.977, -75.15089999999999 39.9777, -75.1508 39.9781, -75.1506 39.9792, -75.1502 39.9791, -75.1497 39.979, -75.149 39.9789, -75.1485 39.9789, -75.1481 39.9788, -75.1473 39.9787, -75.1465 39.9786, -75.1461 39.9786, -75.14570000000001 39.9785, -75.145 39.9784, -75.1452 39.977, -75.1454 39.976, -75.1455 39.9755, -75.14570000000001 39.974))
42101000146	1990	POLYGON ((-75.15219999999999 39.972, -75.1537 39.9722, -75.1542 39.9723, -75.1545 39.9724, -75.1553 39.9724, -75.1563 39.9725, -75.1568 39.9726, -75.1566 39.9739, -75.1588 39.9742, -75.1585 39.9756, -75.15819999999999 39.9771, -75.1579 39.9785, -75.1576 39.9801, -75.156936 39.980094, -75.15643300000001 39.980033, -75.1553 39.9798, -75.15430000000001 39.9796, -75.1538 39.9796, -75.15219999999999 39.9794, -75.1514 39.9792, -75.1506 39.9792, -75.1508 39.9781, -75.15089999999999 39.9777, -75.1511 39.977, -75.15130000000001 39.9762, -75.1516 39.9747, -75.1519 39.9734, -75.15219999999999 39.972))
42101000147	1990	POLYGON ((-75.15819999999999 39.9771, -75.1585 39.9756, -75.15940000000001 39.9757, -75.1601 39.9758, -75.1609 39.9759, -75.1617 39.976, -75.16249999999999 39.9761, -75.16330000000001 39.9762, -75.164 39.9763, -75.1648 39.9764, -75.1656 39.9765, -75.1664 39.9766, -75.1661 39.9781, -75.166 39.9786, -75.1658 39.979, -75.1657 39.9795, -75.16549999999999 39.981, -75.1647 39.981, -75.1639 39.9809, -75.1631 39.9808, -75.1623 39.9807, -75.16160000000001 39.9806, -75.16079999999999 39.9805, -75.16 39.9804, -75.1592 39.9803, -75.1587 39.9802, -75.1576 39.9801, -75.1579 39.9785, -75.15819999999999 39.9771))
42101000148	1990	POLYGON ((-75.1703 39.9787, -75.1705 39.9787, -75.1711 39.9788, -75.171615 39.978919, -75.17185600000001 39.978932, -75.17205800000001 39.978942, -75.17270000000001 39.9789, -75.17270000000001 39.9794, -75.1726 39.9798, -75.1724 39.9804, -75.1722 39.9814, -75.1721 39.9819, -75.1713 39.9818, -75.1705 39.9817, -75.1698 39.9816, -75.16889999999999 39.9815, -75.16849999999999 39.9814, -75.1683 39.9814, -75.16800000000001 39.9814, -75.1677 39.9814, -75.1671 39.9813, -75.1662 39.9812, -75.16549999999999 39.981, -75.1657 39.9795, -75.1658 39.979, -75.166 39.9786, -75.1661 39.9781, -75.1666 39.9782, -75.16719999999999 39.9782, -75.1677 39.9783, -75.1695 39.9786, -75.1703 39.9787))
42101000149	1990	POLYGON ((-75.18210000000001 39.9802, -75.1827 39.9802, -75.1833 39.9803, -75.18389999999999 39.9803, -75.1845 39.9805, -75.1854 39.9805, -75.1866 39.9807, -75.18680000000001 39.9807, -75.18689999999999 39.9807, -75.187 39.9808, -75.1879 39.9809, -75.1887 39.9809, -75.1885 39.9817, -75.1884 39.9824, -75.18819999999999 39.9831, -75.188 39.9839, -75.1872 39.9837, -75.18640000000001 39.9837, -75.1846 39.9834, -75.18429999999999 39.9834, -75.1837 39.9833, -75.1831 39.9832, -75.1829 39.9832, -75.18170000000001 39.9831, -75.181 39.983, -75.18049999999999 39.9829, -75.18000000000001 39.9828, -75.1795 39.9828, -75.17910000000001 39.9827, -75.1785 39.9827, -75.17789999999999 39.9826, -75.17740000000001 39.9825, -75.1769 39.9825, -75.1763 39.9824, -75.1759 39.9823, -75.17529999999999 39.9823, -75.1752 39.9823, -75.17489999999999 39.9822, -75.1743 39.9822, -75.1737 39.9821, -75.1733 39.982, -75.1728 39.982, -75.1721 39.9819, -75.1722 39.9814, -75.1724 39.9804, -75.1726 39.9798, -75.17270000000001 39.9794, -75.17270000000001 39.9789, -75.1743 39.9792, -75.176 39.9794, -75.1768 39.9795, -75.1776 39.9796, -75.17829999999999 39.9796, -75.17919999999999 39.9798, -75.1798 39.9799, -75.1806 39.98, -75.1812 39.98, -75.1816 39.9801, -75.18210000000001 39.9802))
42101000150	1990	POLYGON ((-75.18340000000001 39.964, -75.183654 39.964271, -75.185 39.9658, -75.1883 39.9681, -75.190628 39.969741, -75.1932 39.975, -75.194 39.9759, -75.194534 39.976264, -75.199 39.9784, -75.2021 39.9802, -75.2046 39.9829, -75.20435999999999 39.984527, -75.2042 39.9855, -75.2012 39.9873, -75.197845 39.991004, -75.194 39.9951, -75.19199999999999 39.9994, -75.19110000000001 39.9994, -75.19070000000001 39.9995, -75.18980000000001 39.9995, -75.1888 39.9999, -75.1876 40, -75.1871 40.0001, -75.1878 39.9982, -75.1878 39.9978, -75.1878 39.9961, -75.1878 39.9957, -75.18770000000001 39.9952, -75.18729999999999 39.9947, -75.1871 39.9942, -75.18640000000001 39.9925, -75.1866 39.9915, -75.18689999999999 39.9899, -75.18720999999999 39.988746, -75.18729999999999 39.9883, -75.18819999999999 39.9839, -75.188 39.9839, -75.18819999999999 39.9831, -75.1884 39.9824, -75.1885 39.9817, -75.1887 39.9809, -75.1891 39.9792, -75.1891 39.9791, -75.1892 39.9786, -75.1896 39.9781, -75.18989999999999 39.9776, -75.18980000000001 39.977, -75.1896 39.9768, -75.18899500000001 39.976745, -75.1888 39.9766, -75.18819999999999 39.9763, -75.187438 39.975044, -75.18729999999999 39.9747, -75.187083 39.974235, -75.1866 39.9732, -75.1862 39.9732, -75.1854 39.9731, -75.18559999999999 39.9724, -75.18559999999999 39.9722, -75.1842 39.9711, -75.1835 39.9705, -75.18307900000001 39.970139, -75.1828 39.9699, -75.182 39.9693, -75.1815 39.969, -75.1802 39.9674, -75.1799 39.9671, -75.17910000000001 39.9664, -75.1788 39.9662, -75.1782 39.9656, -75.1777 39.9652, -75.176979 39.964572, -75.1763 39.9639, -75.1777 39.9641, -75.179 39.9638, -75.1801 39.9639, -75.1819 39.9642, -75.1824 39.9642, -75.1831 39.9641, -75.18340000000001 39.964))
42101000151	1990	POLYGON ((-75.1846 39.9834, -75.18640000000001 39.9837, -75.1872 39.9837, -75.188 39.9839, -75.18819999999999 39.9839, -75.18729999999999 39.9883, -75.18720999999999 39.988746, -75.18689999999999 39.9899, -75.18680000000001 39.9899, -75.1861 39.9898, -75.1858 39.9898, -75.18519999999999 39.9897, -75.1846 39.9896, -75.1835 39.9895, -75.18300000000001 39.9894, -75.18259999999999 39.9894, -75.182 39.9893, -75.1803 39.9891, -75.1798 39.989, -75.17919999999999 39.989, -75.17870000000001 39.9889, -75.1781 39.9888, -75.1773 39.9887, -75.1759 39.9885, -75.1748 39.9884, -75.1742 39.9884, -75.17449999999999 39.9867, -75.17465199999999 39.986007, -75.1748 39.9852, -75.1747 39.9848, -75.175 39.9837, -75.175 39.9836, -75.17529999999999 39.9825, -75.17529999999999 39.9823, -75.1759 39.9823, -75.1763 39.9824, -75.1769 39.9825, -75.17740000000001 39.9825, -75.17789999999999 39.9826, -75.1785 39.9827, -75.17910000000001 39.9827, -75.1795 39.9828, -75.18000000000001 39.9828, -75.18049999999999 39.9829, -75.181 39.983, -75.18170000000001 39.9831, -75.1829 39.9832, -75.1831 39.9832, -75.1837 39.9833, -75.18429999999999 39.9834, -75.1846 39.9834))
42101000152	1990	POLYGON ((-75.17529999999999 39.9823, -75.17529999999999 39.9825, -75.175 39.9836, -75.175 39.9837, -75.1747 39.9848, -75.1748 39.9852, -75.17465199999999 39.986007, -75.17449999999999 39.9867, -75.1742 39.9884, -75.1748 39.9884, -75.1759 39.9885, -75.1756 39.9886, -75.1746 39.9891, -75.17430899999999 39.989266, -75.1739 39.9895, -75.1738 39.9899, -75.1733 39.9898, -75.1724 39.9897, -75.1722 39.9896, -75.1717 39.9896, -75.1705 39.9894, -75.1696 39.9894, -75.16889999999999 39.9893, -75.1692 39.988, -75.16930000000001 39.9877, -75.16849999999999 39.9876, -75.1677 39.9875, -75.167 39.9874, -75.1665 39.9873, -75.1658 39.9873, -75.1651 39.9872, -75.1643 39.9871, -75.16459999999999 39.9855, -75.16459999999999 39.9849, -75.1647 39.9845, -75.1649 39.984, -75.16493199999999 39.983917, -75.1651 39.983, -75.1652 39.9825, -75.1653 39.9818, -75.16540000000001 39.9816, -75.16540000000001 39.9814, -75.16549999999999 39.981, -75.1662 39.9812, -75.1671 39.9813, -75.1677 39.9814, -75.16800000000001 39.9814, -75.1683 39.9814, -75.16849999999999 39.9814, -75.16889999999999 39.9815, -75.1698 39.9816, -75.1705 39.9817, -75.1713 39.9818, -75.1721 39.9819, -75.1728 39.982, -75.1733 39.982, -75.1737 39.9821, -75.1743 39.9822, -75.17489999999999 39.9822, -75.1752 39.9823, -75.17529999999999 39.9823))
42101000153	1990	POLYGON ((-75.16540000000001 39.9814, -75.16540000000001 39.9816, -75.1653 39.9818, -75.1652 39.9825, -75.1651 39.983, -75.16493199999999 39.983917, -75.1649 39.984, -75.1647 39.9845, -75.16459999999999 39.9849, -75.16459999999999 39.9855, -75.1643 39.9871, -75.16370000000001 39.987, -75.1632 39.9869, -75.1626 39.9869, -75.1621 39.9869, -75.16160000000001 39.9867, -75.1611 39.9867, -75.1605 39.9866, -75.1601 39.9866, -75.1596 39.9864, -75.1592 39.9865, -75.1587 39.9864, -75.1581 39.9863, -75.1572 39.9861, -75.1564 39.986, -75.15649999999999 39.9846, -75.15689999999999 39.983, -75.157104 39.982231, -75.15727200000001 39.981544, -75.1576 39.9801, -75.1587 39.9802, -75.1592 39.9803, -75.16 39.9804, -75.16079999999999 39.9805, -75.16160000000001 39.9806, -75.1623 39.9807, -75.1631 39.9808, -75.1639 39.9809, -75.1647 39.981, -75.16549999999999 39.981, -75.16540000000001 39.9814))
42101000154	1990	POLYGON ((-75.15430000000001 39.9796, -75.1553 39.9798, -75.15643300000001 39.980033, -75.156936 39.980094, -75.1576 39.9801, -75.15727200000001 39.981544, -75.157104 39.982231, -75.15689999999999 39.983, -75.15649999999999 39.9846, -75.1564 39.986, -75.1555 39.9859, -75.1551 39.9859, -75.1546 39.9858, -75.1541 39.9858, -75.1534 39.9857, -75.153076 39.985702, -75.15260000000001 39.9855, -75.151786 39.985398, -75.151 39.9853, -75.1512 39.9839, -75.1516 39.9823, -75.151794 39.981079, -75.15170000000001 39.9809, -75.15219999999999 39.9794, -75.1538 39.9796, -75.15430000000001 39.9796))
42101000155	1990	POLYGON ((-75.145 39.9784, -75.14570000000001 39.9785, -75.1461 39.9786, -75.1465 39.9786, -75.1473 39.9787, -75.1481 39.9788, -75.1485 39.9789, -75.149 39.9789, -75.1497 39.979, -75.1502 39.9791, -75.1506 39.9792, -75.1514 39.9792, -75.15219999999999 39.9794, -75.15170000000001 39.9809, -75.151794 39.981079, -75.1516 39.9823, -75.1512 39.9839, -75.151 39.9853, -75.1503 39.9853, -75.1494 39.9852, -75.1486 39.9851, -75.1482 39.985, -75.1478 39.985, -75.1473 39.985, -75.1468 39.9849, -75.146 39.9849, -75.1454 39.9847, -75.14449999999999 39.9846, -75.14409999999999 39.9846, -75.14409999999999 39.9833, -75.1442 39.983, -75.1444 39.9814, -75.1446 39.98, -75.14471399999999 39.979522, -75.1448 39.979, -75.14490000000001 39.9788, -75.145 39.9784))
42101000156	1990	POLYGON ((-75.1446 39.9754, -75.1455 39.9755, -75.1454 39.976, -75.1452 39.977, -75.145 39.9784, -75.14490000000001 39.9788, -75.1448 39.979, -75.14471399999999 39.979522, -75.1446 39.98, -75.1444 39.9814, -75.1442 39.983, -75.14400000000001 39.983, -75.14319999999999 39.9829, -75.1429 39.9828, -75.1426 39.9828, -75.1422 39.9827, -75.1417 39.9827, -75.1412 39.9826, -75.1408 39.9826, -75.1403 39.9825, -75.13979999999999 39.9825, -75.13930000000001 39.9824, -75.13890000000001 39.9823, -75.1387 39.9823, -75.13809999999999 39.9823, -75.13849999999999 39.9806, -75.1387 39.9792, -75.13876500000001 39.978958, -75.138946 39.978286, -75.1391 39.9776, -75.13930000000001 39.9766, -75.13939999999999 39.9762, -75.1397 39.9748, -75.1403 39.9748, -75.1409 39.9749, -75.1412 39.9749, -75.141564 39.974952, -75.14190000000001 39.975, -75.1421 39.9751, -75.1429 39.9751, -75.1433 39.9752, -75.1439 39.9753, -75.1446 39.9754))
42101000157	1990	POLYGON ((-75.13249999999999 39.9752, -75.1326 39.9751, -75.13290000000001 39.9746, -75.133 39.9743, -75.1332 39.974, -75.1339 39.9741, -75.1345 39.9741, -75.13500000000001 39.9742, -75.13549999999999 39.9742, -75.1366 39.9744, -75.1373 39.9745, -75.1378 39.9746, -75.1383 39.9746, -75.139 39.9747, -75.1397 39.9748, -75.13939999999999 39.9762, -75.13930000000001 39.9766, -75.1391 39.9776, -75.138946 39.978286, -75.13876500000001 39.978958, -75.1387 39.9792, -75.13849999999999 39.9806, -75.13809999999999 39.9823, -75.1374 39.9822, -75.1367 39.9821, -75.1362 39.982, -75.1357 39.9819, -75.1348 39.9818, -75.1339 39.9817, -75.13339999999999 39.9816, -75.1328 39.9815, -75.1331 39.98, -75.1319 39.9793, -75.1309 39.9787, -75.13039999999999 39.9785, -75.1313 39.9775, -75.1317 39.9767, -75.13209999999999 39.976, -75.13249999999999 39.9752))
42101000158	1990	POLYGON ((-75.1344 39.97, -75.1344 39.9702, -75.1344 39.9707, -75.1344 39.9715, -75.13420000000001 39.9721, -75.1339 39.9726, -75.1337 39.9731, -75.1332 39.974, -75.133 39.9743, -75.13290000000001 39.9746, -75.1326 39.9751, -75.13249999999999 39.9752, -75.13209999999999 39.976, -75.1317 39.9767, -75.1313 39.9775, -75.13039999999999 39.9785, -75.12990000000001 39.9782, -75.1294 39.9779, -75.1285 39.9774, -75.12730000000001 39.9767, -75.1268 39.9764, -75.1264 39.9762, -75.126 39.976, -75.1251 39.9754, -75.1246 39.9752, -75.12439999999999 39.9749, -75.12390000000001 39.9746, -75.12350000000001 39.9742, -75.12260000000001 39.9737, -75.12179999999999 39.9732, -75.1216 39.973, -75.1219 39.973, -75.1234 39.9725, -75.12350000000001 39.9724, -75.1238 39.9723, -75.1247 39.9719, -75.1253 39.9717, -75.1258 39.9715, -75.12649999999999 39.9713, -75.127 39.9711, -75.1276 39.9709, -75.1283 39.9706, -75.1293 39.9703, -75.13030000000001 39.97, -75.131 39.9698, -75.1317 39.9696, -75.13249999999999 39.9693, -75.133 39.9691, -75.1332 39.9691, -75.1337 39.9689, -75.1344 39.9687, -75.1344 39.97))
42101000159	1990	POLYGON ((-75.1216 39.9691, -75.12220000000001 39.9704, -75.1223 39.9705, -75.1221 39.9707, -75.1212 39.9715, -75.1204 39.9722, -75.12090000000001 39.9726, -75.1211 39.9728, -75.1216 39.973, -75.12179999999999 39.9732, -75.12260000000001 39.9737, -75.1221 39.9742, -75.12178 39.974594, -75.1212 39.9751, -75.121 39.9752, -75.12 39.9758, -75.1199 39.9762, -75.1186 39.9787, -75.1183 39.9795, -75.1176 39.9808, -75.1173 39.9814, -75.11669999999999 39.9807, -75.1164 39.9804, -75.1161 39.98, -75.11579999999999 39.9796, -75.1155 39.9793, -75.1151 39.9789, -75.1148 39.9785, -75.11450000000001 39.9782, -75.1142 39.9779, -75.114 39.9776, -75.11369999999999 39.9773, -75.1135 39.9771, -75.1134 39.9769, -75.11320000000001 39.9767, -75.113 39.9766, -75.113 39.9764, -75.11279999999999 39.9762, -75.1127 39.976, -75.1125 39.9758, -75.11145 39.974388, -75.1113 39.9741, -75.11150000000001 39.974, -75.1112 39.9735, -75.1114 39.9735, -75.1116 39.9739, -75.1125 39.9736, -75.111679 39.972442, -75.1113 39.9718, -75.11190000000001 39.9716, -75.112533 39.972618, -75.1131 39.9734, -75.11360000000001 39.9731, -75.1133 39.9727, -75.1134 39.9726, -75.11351000000001 39.972816, -75.1138 39.9731, -75.1142 39.9729, -75.1131 39.971, -75.1134 39.9709, -75.1147 39.973, -75.11499999999999 39.973, -75.11499999999999 39.9726, -75.1152 39.9725, -75.1139 39.9706, -75.1142 39.9705, -75.11579999999999 39.9728, -75.11620000000001 39.9726, -75.11499999999999 39.9709, -75.11839999999999 39.969, -75.11879999999999 39.9687, -75.12050000000001 39.9695, -75.11960000000001 39.9684, -75.12009999999999 39.9682, -75.12130000000001 39.9692, -75.1216 39.9691))
42101000160	1990	POLYGON ((-75.1221 39.9742, -75.12260000000001 39.9737, -75.12350000000001 39.9742, -75.12390000000001 39.9746, -75.12439999999999 39.9749, -75.1246 39.9752, -75.1251 39.9754, -75.126 39.976, -75.1264 39.9762, -75.1268 39.9764, -75.12730000000001 39.9767, -75.1285 39.9774, -75.1294 39.9779, -75.12990000000001 39.9782, -75.13039999999999 39.9785, -75.1294 39.9795, -75.1285 39.9804, -75.12779999999999 39.9811, -75.1275 39.9812, -75.1262 39.9817, -75.12560000000001 39.982, -75.1249 39.9823, -75.12439999999999 39.9826, -75.1238 39.9828, -75.12309999999999 39.9831, -75.12260000000001 39.9833, -75.12220000000001 39.9836, -75.12179999999999 39.9838, -75.12139999999999 39.984, -75.12090000000001 39.9842, -75.12009999999999 39.9846, -75.11960000000001 39.984, -75.1191 39.9834, -75.1185 39.9827, -75.1176 39.9818, -75.1173 39.9814, -75.1176 39.9808, -75.1183 39.9795, -75.1186 39.9787, -75.1199 39.9762, -75.12 39.9758, -75.121 39.9752, -75.1212 39.9751, -75.12178 39.974594, -75.1221 39.9742))
